File Name,Extension,File Size (bytes),Duration,Bitrate,Bitrate _b/s,Video Format,Colour Primaries,Frame Width,Frame Height,Framerate,Framerate Dropframe,Framerate Mode,Scan Type,Scan Order,Pixel Aspect Ratio,Bit Depth,Audio Format,Channel(s),Channel Layout,Audio Bitrate,Audio Bitrate _b/s,Sampling Rate,Compression Mode
ダウンタウンのガキの使いやあらへんで!! 2002.08.11 第0621回 松本父母姉兄総出演罰ゲーム!!(後編) (インタレ保持) [H.264 640x480 24m21s],mp4,199904955,00:24:21.994,1093876,1 094 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2002.08.25 第0623回 第12回大喜利大合戦!!(後編) (インタレ保持) [H.264 640x480 24m09s],mp4,191320873,00:24:09.048,1056257,1 056 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2002.09.01 第0624回 この日はトークのみ (インタレ保持) [H.264 640x480 24m06s],mp4,177795425,00:24:06.845,983079,983 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2002.09.29 第0628回 図書館でサイレント(3) (インタレ保持) [H.264 640x480 24m06s],mp4,200591544,00:24:06.745,1109202,1 109 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2002.10.13 第0629回 奇跡再び確率82万通り(秘)ゲーム ナナレンジャイ (インタレ保持) [H.264 640x480 24m12s],mp4,214264668,00:24:12.151,1180399,1 180 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2002.11.03 第0632回 日本一おめでとうビールかけ (インタレ保持) [H.264 640x480 23m51s],mp4,319151463,00:23:51.530,1783554,1 784 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2002.11.10 第0633回 この日はトークのみ (インタレ保持) [H.264 640x480 23m52s],mp4,186435254,00:23:52.031,1041515,1 042 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2002.11.17 第0634回 松本無残番組史上初(秘)罰ゲーム (インタレ保持) [H.264 640x480 23m40s],mp4,190155978,00:23:40.719,1070759,1 071 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2002.12.08 第0637回 この日はトークのみ (インタレ保持) [H.264 640x480 23m51s],mp4,178146345,00:23:51.964,995256,995 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2002.12.15 第0638回 吉本コンビ対抗シンクロ選手権 (インタレ保持) [H.264 640x480 23m51s],mp4,300680485,00:23:51.931,1679860,1 680 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2002.12.22 第0639回 またまたまた森三中がやってきた (インタレ保持) [H.264 640x480 23m51s],mp4,190829192,00:23:51.897,1066162,1 066 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2002.12.29 第0640回 ハイテンション ザ・ベストテン(ハイテンション第7回) (インタレ保持) [H.264 640x480 24m21s],mp4,203565431,00:24:21.860,1114008,1 114 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.01.12 第0641回 新春特別企画2002年おもしろVTRベスト10!! (インタレ保持) [H.264 640x480 23m54s],mp4,204571757,00:23:54.598,1140789,1 141 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63976,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.01.26 第0643回 毎年恒例の爆笑新年会!! (インタレ保持) [H.264 640x480 24m21s],mp4,185096993,00:24:21.860,1012940,1 013 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.02.02 第0644回 ききシリーズ 12 ききヨーグルト,avi,263665664,00:24:22.800,1441978,1 442 kb/s,MPEG-4 Visual,,512,384,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.02.02 第0644回 ききシリーズ(12) この一口に命をかけろ 賞金10万円争奪！超難解ききヨーグルト!! (インタレ保持) [H.264 640x480 24m21s],mp4,213508437,00:24:21.727,1168527,1 169 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.02.16 第0646回 あの男に贈る誕生日プレゼント (インタレ保持) [H.264 640x480 23m51s],mp4,194479000,00:23:51.664,1086730,1 087 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.02.23 第0647回 第3回ヘイポーうすっぺら裁判 (インタレ保持) [H.264 640x480 23m51s],mp4,127970682,00:23:51.830,715005,715 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.03.02 第0648回 夜の校舎で恐怖の罰ゲーム (インタレ保持) [H.264 640x480 23m46s],mp4,227802631,00:23:46.825,1277256,1 277 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.03.16 第0650回 ココリコ田中vsくりぃむしちゅー有田 仁義なき犬猿の戦い!!(前編) (インタレ保持) [H.264 640x480 23m51s],mp4,233656665,00:23:51.997,1305347,1 305 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.03.23 第0651回 ココリコ田中vsくりぃむしちゅー有田 仁義なき犬猿の戦い!!(後編) (インタレ保持) [H.264 640x480 23m51s],mp4,205045169,00:23:51.931,1145559,1 146 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.03.30 第0652回 これが俺らの芸人根性！へべれけ寸劇桃太郎!! (インタレ保持) [H.264 640x480 24m22s],mp4,186822445,00:24:22.027,1022265,1 022 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.04.06 第0653回 松本人志ウエイトリフティング・スナッチ220kg世界新記録に挑戦!! (インタレ保持) [H.264 640x480 24m21s],mp4,194647045,00:24:21.994,1065104,1 065 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.04.13 第0654回 徹底検証 浜田が言った事は嘘か誠か!？ モンスター級巨大アナゴを釣ろう!! (インタレ保持) [H.264 640x480 24m21s],mp4,260152216,00:24:21.927,1423613,1 424 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.04.20 第0655回 ひばりだらけの野球大会 (インタレ保持) [H.264 640x480 24m21s],mp4,194684895,00:24:21.860,1065409,1 065 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.04.27 第0656回 ナポリタンはどこまでナポリタンなのか ナポリタンの限界で賞金をもらおう～!! (インタレ保持) [H.264 640x480 24m21s],mp4,208003443,00:24:21.927,1138243,1 138 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.05.04 第0657回 ききシリーズ(13) この一口に命をかけろ 賞金10万円争奪！ききチョコレート～!! (インタレ保持) [H.264 640x480 24m16s],mp4,216539001,00:24:16.889,1189049,1 189 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.05.04 第0657回 ききシリーズ(13) この一口に命をかけろ 賞金10万円争奪！ききチョコレート～!![XviD] (2003.05.04),avi,285034266,00:24:13.536,1568777,1 569 kb/s,MPEG-4 Visual,,720,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.05.11 第0658回 歴代七変化名作10選!!(総集編) (インタレ保持) [H.264 640x480 23m59s],mp4,160604133,00:23:59.772,892386,892 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.05.25 第0660回 中川家vsココリコ舞台で初対決 (インタレ保持) [H.264 640x480 23m59s],mp4,209775918,00:23:59.071,1166174,1 166 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.06.08 第0662回 因縁再び山崎vsモリマン対決!!(前編) (インタレ保持) [H.264 640x480 24m21s],mp4,261812158,00:24:21.627,1432990,1 433 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.06.15 第0663回 因縁再び山崎vsモリマン対決!!(後編) (インタレ保持) [H.264 640x480 24m22s],mp4,268607395,00:24:22.094,1469713,1 470 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.06.22 第0664回 この日はトークのみ (インタレ保持) [H.264 640x480 23m11s],mp4,244307531,00:23:11.255,1404818,1 405 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63976,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.07.06 第0665回 芸能人釣り選手権(前編) (インタレ保持) [H.264 640x480 23m21s],mp4,286567639,00:23:21.967,1635232,1 635 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.07.20 第0667回 これやってみたかってん！絶対においしい炊き込みご飯選手権～!! (インタレ保持) [H.264 640x480 23m06s],mp4,192565635,00:23:06.051,1111449,1 111 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.07.27 第0668回 - 第0671回 松本チーム罰ゲーム「絶対に笑ってはいけない温泉宿一泊,avi,618301602,01:29:44.513,918637,919 kb/s,MPEG-4 Visual,,640,448,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.07.27 第0668回 - 第0671回 松本チーム罰ゲーム「絶対笑ってはいけない温泉宿一泊二日の旅!!」,mpg,1032487844,01:32:02.991,1495549,1 496 kb/s,MPEG Video,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,224000,224 kb/s,44.1 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.07.27 第0668回 松本チーム罰ゲーム 絶対に笑ってはいけない温泉宿1泊2日の旅!!(1) (インタレ保持) [H.264 640x480 23m51s],mp4,161182049,00:23:51.931,900502,901 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.08.03 第0669回 松本チーム罰ゲーム 絶対に笑ってはいけない温泉宿1泊2日の旅!!(2) (インタレ保持) [H.264 640x480 22m27s],mp4,185646774,00:22:27.413,1102241,1 102 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.08.10 第0670回 松本チーム罰ゲーム 絶対に笑ってはいけない温泉宿1泊2日の旅!!(3) (インタレ保持) [H.264 640x480 22m03s],mp4,164836697,00:22:03.522,996352,996 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.08.17 第0671回 松本チーム罰ゲーム 絶対に笑ってはいけない温泉宿1泊2日の旅!!(4) (インタレ保持) [H.264 640x480 22m14s],mp4,166039186,00:22:14.700,995215,995 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.08.24 第0672回 この日はトークのみ (インタレ保持) [H.264 640x480 24m00s],mp4,195709765,00:24:00.973,1086542,1 087 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.09.28 第0677回 山ちゃんクエスト(2) (インタレ保持) [H.264 640x480 24m21s],mp4,234321708,00:24:21.694,1282467,1 282 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.10.12 第0679回 ききシリーズ(14) この一口に命をかけろ 賞金10万円争奪！ききオレンジジュース～!! (インタレ保持) [H.264 640x480 24m22s],mp4,228997280,00:24:22.061,1253011,1 253 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.10.19 第0680回 七変化(16) 祝・結婚！品川庄司 品川七変化～!! (インタレ保持) [H.264 640x480 24m21s],mp4,179141658,00:24:21.961,980281,980 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.10.26 第0681回 祝日本一ビールかけ 阪神→ダイエー→とりあえず広島 (インタレ保持) [H.264 640x480 24m21s],mp4,311200034,00:24:21.894,1702996,1 703 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.11.16 第0683回 オムライスはどこまでオムライスなのか？ オムライスの限界で賞金をもらおう～!! (インタレ保持) [H.264 640x480 23m51s],mp4,203480560,00:23:51.931,1136818,1 137 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.12.07 第0686回 コンビ対抗ピンク・レディーだらけのバスツアー!! (インタレ保持) [H.264 640x480 23m51s],mp4,262264542,00:23:51.664,1465509,1 466 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.12.14 第0687回 浜田雅功罰ゲーム ロシアウラジオストクのウラジオストク中学校の体育館裏で!!(前編) (インタレ保持) [H.264 640x480 23m37s],mp4,194150928,00:23:37.783,1095518,1 096 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.12.21 第0688回 浜田雅功罰ゲーム ロシアウラジオストクのウラジオストク中学校の体育館裏で!!(後編) (インタレ保持) [H.264 640x480 23m51s],mp4,190933682,00:23:51.664,1066919,1 067 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2003.12.28 第0689回 年末特別企画2003.年おもしろVTRベスト10～!! (インタレ保持) [H.264 640x480 24m21s],mp4,215741706,00:24:21.794,1180696,1 181 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.01.02 SP 初笑いSP 15周年蔵出し傑作集! (インタレ保持) [H.264 640x480 1h10m49s],mp4,608175314,01:10:49.245,1145004,1 145 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63983,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.01.25 第0692回 全編トーク 新しい出囃子 人志は亜細亜のパピヨン♪ [DivX511 640x480 24m24s],avi,287194348,00:24:24.597,1568728,1 569 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,56000,56.0 kb/s,24.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.02.01 第0693回 新春漫才大会 [WMV9 640x480 24m29s],avi,211288064,00:24:29.904,1149942,1 150 kb/s,VC-1,,640,480,29.970,(30000/1001),,,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.02.08 第0694回 板尾一家の悪質移動販売にア然 [WMV9 640x480 24m29s],avi,380801024,00:24:29.935,2072478,2 072 kb/s,VC-1,,640,480,29.970,(30000/1001),,,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.02.15 第0695回 七変化 20 くりぃむしちゅー有田 [WMV9 640x480 24m29s],avi,184817664,00:24:29.904,1005876,1 006 kb/s,VC-1,,640,480,29.970,(30000/1001),,,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.02.22 第0696回 これやってみたかってん02 絶対にうまいピザ選手権 [WMV9 640x480 24m29s],avi,225193984,00:24:29.880,1225646,1 226 kb/s,VC-1,,640,480,29.970,(30000/1001),,,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.03.14 第0699回 松本が収録現場に彼女を連れて来た!! [DivX511 720x480 23m54s],avi,246914042,00:23:54.816,1376701,1 377 kb/s,MPEG-4 Visual,,720,480,29.970,(30000/1001),,Progressive,,0.909,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.03.21 第0700回 ガキの使い卒業 さよなら山崎邦正 [XviD(DivX5) 640x480 23m54s],avi,157794588,00:23:54.633,879916,880 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,40000,40.0 kb/s,24.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.04.11 第0703回 フォークシンガー浜田名曲熱唱 (インタレ保持) [H.264 640x480 24m21s],mp4,192159571,00:24:21.794,1051637,1 052 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.04.18 第0704回 ココリコ遠藤ドッキリ企画!!夢のハリウッドデビュー赤っ恥オーディション!! (インタレ保持) [H.264 640x480 24m21s],mp4,161358385,00:24:21.961,882970,883 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.05.02 第0706回 ガチンコ検証!!山崎に笑いの神は降りるのか！？ (インタレ保持) [H.264 640x480 24m22s],mp4,220444729,00:24:22.127,1206159,1 206 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.05.09 第0707回 ききシリーズ(15) この１口に命をかけろ 賞金10万円争奪！ききインスタントみそ汁～!! (インタレ保持) [H.264 640x480 24m22s],mp4,219843737,00:24:22.094,1202898,1 203 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.05.09 第0707回 ききシリーズ(15) この１口に命をかけろ 賞金10万円争奪！ききインスタントみそ汁～!(インタレ保持)[H.264 640x480 24m22s],mp4,219843737,00:24:22.094,1202898,1 203 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.05.23 第0709回 この日はトークのみ (インタレ保持) [H.264 640x480 23m51s],mp4,203215895,00:23:51.964,1135313,1 135 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.06.06 第0710回 ハイテンション ザ・ベストテン(ハイテンション第8回) (インタレ保持) [H.264 640x480 23m51s],mp4,199444608,00:23:51.964,1114244,1 114 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.06.13 第0711回 山崎邦正36歳 同い年タレント千人斬りラストサムライ～!! (インタレ保持) [H.264 640x480 23m51s],mp4,201815759,00:23:51.997,1127465,1 127 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.06.20 第0712回 この日はトークのみ (インタレ保持) [H.264 640x480 23m51s],mp4,199005814,00:23:51.964,1111792,1 112 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.07.04 第0714回 お見舞いで遠藤(秘)モノマネ地獄 (インタレ保持) [H.264 640x480 23m17s],mp4,172440356,00:23:17.329,987257,987 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.07.18 第0715回 第10回芸能人釣り選手権!!(前編) (インタレ保持) [H.264 640x480 23m05s],mp4,250404354,00:23:05.718,1445630,1 446 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.07.25 第0716回 第10回芸能人釣り選手権!!(後編) (インタレ保持) [H.264 640x480 24m01s],mp4,242810738,00:24:01.674,1347382,1 347 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 2004.08.08 第0718回 ききシリーズ(16) ききレモンティー!! [XviD 720x480 23m57s],avi,240701712,00:23:57.636,1339431,1 339 kb/s,MPEG-4 Visual,,720,480,29.970,(30000/1001),,Progressive,,0.909,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
