cctid,show_id,show,show_ja,date,episode,segment,name_ja,description_ja,metadata,playlist,subbed,ccturl
knightscoop_19930618_24_5,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-06-18,24,5,小ネタ集 上岡局長の一輪車のＣＭ,,"{""ホスト"":""キダ・タロー, ""探偵"":""清水圭, ""位置"":""大阪府東大阪市""}",,,
knightscoop_19930618_24_6,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-06-18,24,6,小ネタ集 カメ取り機,,"{""ホスト"":""キダ・タロー, ""探偵"":""清水圭, ""位置"":""大阪市平野区""}",,,
knightscoop_19930618_24_7,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-06-18,24,7,恋人の前で出来ること,,"{""ホスト"":""キダ・タロー, ""探偵"":""トミーズ雅, ""位置"":""兵庫県尼崎市""}",,,
knightscoop_19930625_25_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-06-25,25,1,幻の巨人軍の選手を探して,,"{""ホスト"":""キダ・タロー, ""探偵"":""立原啓裕, ""位置"":""神戸市西区""}",,,
knightscoop_19930625_25_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-06-25,25,2,第２次世界大戦を知らない村!?,,"{""ホスト"":""キダ・タロー, ""探偵"":""桂小枝, ""位置"":""""}",,,
knightscoop_19930625_25_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-06-25,25,3,今どきの大学生たちは…,,"{""ホスト"":""キダ・タロー, ""探偵"":""越前屋俵太, ""位置"":""大阪市浪速区""}",,,
knightscoop_19930702_26_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-02,26,1,映画で見たトロッコに乗りたい!!,,"{""ホスト"":""福井敏雄, ""探偵"":""清水圭, ""位置"":""大阪市東淀川区""}",,,
knightscoop_19930702_26_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-02,26,2,素朴な疑問集 「あしたのジョー」の話は本当か？,,"{""ホスト"":""福井敏雄, ""探偵"":""トミーズ雅, ""位置"":""広島県呉市""}",,,
knightscoop_19930702_26_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-02,26,3,素朴な疑問集 山下達郎が歌う浣腸のうた？,,"{""ホスト"":""福井敏雄, ""探偵"":""トミーズ雅, ""位置"":""神戸市""}",,,
knightscoop_19930702_26_4,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-02,26,4,素朴な疑問集 楽しい歯の治療,,"{""ホスト"":""福井敏雄, ""探偵"":""トミーズ雅, ""位置"":""大阪府貝塚市""}",,,
knightscoop_19930702_26_5,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-02,26,5,素朴な疑問集 ビールを飲むと身長が伸びる男？,,"{""ホスト"":""福井敏雄, ""探偵"":""トミーズ雅, ""位置"":""大阪府柏原市""}",,,
knightscoop_19930702_26_6,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-02,26,6,素朴な疑問集 探偵！ナイトスクープのタイトルを最期まで読みたい！,,"{""ホスト"":""福井敏雄, ""探偵"":""トミーズ雅, ""位置"":""大阪府吹田市""}",,,
knightscoop_19930702_26_7,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-02,26,7,素朴な疑問集 棒みたいな細い足になりたい,,"{""ホスト"":""福井敏雄, ""探偵"":""トミーズ雅, ""位置"":""兵庫県伊丹市""}",,,
knightscoop_19930702_26_8,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-02,26,8,昔いじめた人々にあやまろう,,"{""ホスト"":""福井敏雄, ""探偵"":""越前屋俵太, ""位置"":""兵庫県西宮市""}",,,
knightscoop_19930709_27_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-09,27,1,93/01/15 ゆがんだ森進一!?,,"{""ホスト"":""キダ・タロー
総集編, ""探偵"":""トミーズ雅, ""位置"":""大阪府高槻市""}",,,
knightscoop_19930709_27_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-09,27,2,93/04/09 右目の涙を左目に移す,,"{""ホスト"":""キダ・タロー
総集編, ""探偵"":""清水圭, ""位置"":""奈良県奈良市""}",,,
knightscoop_19930709_27_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-09,27,3,93/02/13 電車より速い男の子!?,,"{""ホスト"":""キダ・タロー
総集編, ""探偵"":""桂小枝, ""位置"":""大阪市""}",,,
knightscoop_19930709_27_4,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-09,27,4,93/03/13 宮下少年の素朴な疑問集 ３.３.７拍子の道,,"{""ホスト"":""キダ・タロー
総集編, ""探偵"":""桂小枝, ""位置"":""神戸市北区""}",,,
knightscoop_19930709_27_5,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-09,27,5,93/03/13 宮下少年の素朴な疑問集 「くさー」と文字が浮き出る山,,"{""ホスト"":""キダ・タロー
総集編, ""探偵"":""桂小枝, ""位置"":""神戸市北区""}",,,
knightscoop_19930709_27_6,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-09,27,6,93/01/09 幻の温泉を探せ!!,,"{""ホスト"":""キダ・タロー
総集編, ""探偵"":""桂小枝, ""位置"":""大阪府羽曳野市""}",,,
knightscoop_19930709_27_7,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-09,27,7,93/05/15 今宮高校、定時制野球部を救え!!,,"{""ホスト"":""キダ・タロー
総集編, ""探偵"":""桂小枝, ""位置"":""大阪府堺市""}",,,
knightscoop_19930709_27_8,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-09,27,8,90/06/02 恐怖の星十徹コーチ,,"{""ホスト"":""キダ・タロー
総集編, ""探偵"":""桂小枝, ""位置"":""""}",,,
knightscoop_19930709_27_9,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-09,27,9,**/**/** パパと一緒にしたいこと,,"{""ホスト"":""キダ・タロー
総集編, ""探偵"":""立原啓裕, ""位置"":""大阪府茨木市""}",,,
knightscoop_19930709_27_10,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-09,27,10,93/02/05 動物と話そう!!,,"{""ホスト"":""キダ・タロー
総集編, ""探偵"":""越前屋俵太, ""位置"":""大阪府富田林市""}",,,
knightscoop_19930709_27_11,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-09,27,11,**/**/** 昭和９年の日記,,"{""ホスト"":""キダ・タロー
総集編, ""探偵"":""北野誠, ""位置"":""大阪府高槻市""}",,,
knightscoop_19930723_28_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-23,28,1,新しい雑誌をつくりたい!?,,"{""ホスト"":""オスマン・
サンコン, ""探偵"":""桂小枝, ""位置"":""京都市""}",,,
knightscoop_19930723_28_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-23,28,2,ザァマス言葉を使う人を探せ！,,"{""ホスト"":""オスマン・
サンコン, ""探偵"":""北野誠, ""位置"":""大阪市福島区""}",,,
knightscoop_19930723_28_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-23,28,3,咳ばらいをする食用ガエル!?,,"{""ホスト"":""オスマン・
サンコン, ""探偵"":""トミーズ雅, ""位置"":""奈良県生駒市""}",,,
knightscoop_19930730_29_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-30,29,1,名付け親は富山の薬売り!?,,"{""ホスト"":""オスマン・
サンコン, ""探偵"":""清水圭, ""位置"":""富山県小杉町""}",,,
knightscoop_19930730_29_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-30,29,2,人間の目分量は当てになるか？,,"{""ホスト"":""オスマン・
サンコン, ""探偵"":""立原啓裕, ""位置"":""大阪府大東市""}",,,
knightscoop_19930730_29_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-07-30,29,3,人は何をするために生まれたの？,,"{""ホスト"":""オスマン・
サンコン, ""探偵"":""越前屋俵太, ""位置"":""奈良県奈良市""}",,,
knightscoop_19930806_30_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-06,30,1,関西人にしてください!! 関西弁講座,,"{""ホスト"":""福井敏雄, ""探偵"":""トミーズ雅, ""位置"":""大阪市西成区""}",,,
knightscoop_19930806_30_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-06,30,2,私が初めて縫った浴衣,,"{""ホスト"":""福井敏雄, ""探偵"":""北野誠, ""位置"":""奈良県生駒市""}",,,
knightscoop_19930806_30_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-06,30,3,滋賀県人のセンス!?,,"{""ホスト"":""福井敏雄, ""探偵"":""清水圭, ""位置"":""滋賀県大津市""}",,,
knightscoop_19930813_31_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-13,31,1,セミの羽化を見たい,,"{""ホスト"":""キダ・タロー, ""探偵"":""立原啓裕, ""位置"":""""}",,,
knightscoop_19930813_31_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-13,31,2,謎の女の子から来た手紙,,"{""ホスト"":""キダ・タロー, ""探偵"":""桂小枝, ""位置"":""奈良県天理市""}",,,
knightscoop_19930813_31_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-13,31,3,タマタマの謎!?,,"{""ホスト"":""キダ・タロー, ""探偵"":""越前屋俵太, ""位置"":""""}",,,
knightscoop_19930820_32_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-20,32,1,92/11/27 不思議なラッパ,,"{""ホスト"":""子供ネタ総集編, ""探偵"":""桂小枝, ""位置"":""兵庫県姫路市""}",,,
knightscoop_19930820_32_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-20,32,2,92/11/06 べかこじいちゃん,,"{""ホスト"":""子供ネタ総集編, ""探偵"":""清水圭, ""位置"":""大阪府摂津市""}",,,
knightscoop_19930820_32_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-20,32,3,92/04/03 子供の秘密,,"{""ホスト"":""子供ネタ総集編, ""探偵"":""立原啓裕, ""位置"":""大阪府茨木市""}",,,
knightscoop_19930820_32_4,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-20,32,4,92/09/18 街角の名人探し,,"{""ホスト"":""子供ネタ総集編, ""探偵"":""立原啓裕, ""位置"":""大阪市""}",,,
knightscoop_19930827_33_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-27,33,1,コーヒー牛乳の恨み!?,,"{""ホスト"":""大島渚, ""探偵"":""清水圭, ""位置"":""兵庫県尼崎市""}",,,
knightscoop_19930827_33_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-27,33,2,小ネタ集 世界一ゲップをする数が多い少年,,"{""ホスト"":""大島渚, ""探偵"":""北野誠, ""位置"":""大阪市都島区""}",,,
knightscoop_19930827_33_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-27,33,3,小ネタ集 カラテ道場の看板の左足が左手のグー,,"{""ホスト"":""大島渚, ""探偵"":""北野誠, ""位置"":""大阪府東大阪市""}",,,
knightscoop_19930827_33_4,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-27,33,4,小ネタ集 ＣＭで矢沢永吉が見ている映画,,"{""ホスト"":""大島渚, ""探偵"":""北野誠, ""位置"":""""}",,,
knightscoop_19930827_33_5,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-27,33,5,小ネタ集 鼻の穴にイヤホーンを入れると口から音楽が聴える,,"{""ホスト"":""大島渚, ""探偵"":""北野誠, ""位置"":""大阪府守口市""}",,,
knightscoop_19930827_33_6,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-27,33,6,小ネタ集 ギターリストが苦しそうな顔で弾く理由,,"{""ホスト"":""大島渚, ""探偵"":""北野誠, ""位置"":""""}",,,
knightscoop_19930827_33_7,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-27,33,7,小ネタ集 ガスもれ警報器はオナラで反応するか,,"{""ホスト"":""大島渚, ""探偵"":""北野誠, ""位置"":""大阪府東大阪市""}",,,
knightscoop_19930827_33_8,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-08-27,33,8,人生の分かれ道,,"{""ホスト"":""大島渚, ""探偵"":""トミーズ雅, ""位置"":""大阪市生野区""}",,,
knightscoop_19930903_34_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-09-03,34,1,自転車に乗った新郎新婦,,"{""ホスト"":""大島渚, ""探偵"":""立原啓裕, ""位置"":""大阪府枚方市伊加賀栄町""}",,,
knightscoop_19930903_34_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-09-03,34,2,小豆島の宝の蔵!?,,"{""ホスト"":""大島渚, ""探偵"":""桂小枝, ""位置"":""大阪府松原市""}",,,
knightscoop_19930903_34_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-09-03,34,3,家の前のドブ川下り!?,,"{""ホスト"":""大島渚, ""探偵"":""越前屋俵太, ""位置"":""京都府宇治市""}",,,
knightscoop_19930910_35_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-09-10,35,1,謎のポスターの女性,,"{""ホスト"":""横山ノック, ""探偵"":""北野誠, ""位置"":""大阪府高槻市""}",,,
knightscoop_19930910_35_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-09-10,35,2,賞を取った絵の行方!?,,"{""ホスト"":""横山ノック, ""探偵"":""桂小枝, ""位置"":""兵庫県加古川市""}",,,
knightscoop_19930910_35_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-09-10,35,3,夏休みの宿題調査,,"{""ホスト"":""横山ノック, ""探偵"":""トミーズ雅, ""位置"":""大阪市鶴見区""}",,,
knightscoop_19930917_36_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-09-17,36,1,改札係の出口さんに会いたい!?,,"{""ホスト"":""キダ・タロー, ""探偵"":""立原啓裕, ""位置"":""京都市下京区""}",,,
knightscoop_19930917_36_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-09-17,36,2,手作りホーバークラフトは走るか!?,,"{""ホスト"":""キダ・タロー, ""探偵"":""越前屋俵太, ""位置"":""徳島県鳴門市""}",,,
knightscoop_19930917_36_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-09-17,36,3,弘前のひとに会いたい!!,,"{""ホスト"":""キダ・タロー, ""探偵"":""清水圭, ""位置"":""大阪府高槻市""}",,,
knightscoop_19930924_37_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-09-24,37,1,天井からハチ蜜が降る!?,,"{""ホスト"":""福井敏雄, ""探偵"":""桂小枝, ""位置"":""大阪府茨木市""}",,,
knightscoop_19930924_37_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-09-24,37,2,宮沢賢治のカラス瓜を探せ!!,,"{""ホスト"":""福井敏雄, ""探偵"":""北野誠, ""位置"":""奈良県奈良市""}",,,
knightscoop_19930924_37_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-09-24,37,3,公園の老人と話す,,"{""ホスト"":""福井敏雄, ""探偵"":""越前屋俵太, ""位置"":""大阪市住之江区""}",,,
knightscoop_19931001_38_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-10-01,38,1,乙女の日帰りヒッチハイク!!,,"{""ホスト"":""キダ・タロー, ""探偵"":""北野誠, ""位置"":""大阪府豊中市""}",,,
knightscoop_19931001_38_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-10-01,38,2,ラジオ体操フルオーケストラ版,,"{""ホスト"":""キダ・タロー, ""探偵"":""立原啓裕, ""位置"":""札幌市""}",,,
knightscoop_19931001_38_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-10-01,38,3,銀河鉄道経営者の夢!?,,"{""ホスト"":""キダ・タロー, ""探偵"":""清水圭, ""位置"":""京都府城陽市""}",,,
knightscoop_19931015_39_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-10-15,39,1,糸電話はとっても便利!!,,"{""ホスト"":""福井敏雄, ""探偵"":""桂小枝, ""位置"":""大阪市平野区""}",,,
knightscoop_19931015_39_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-10-15,39,2,私はこれが自慢です,,"{""ホスト"":""福井敏雄, ""探偵"":""立原啓裕, ""位置"":""大阪市生野区""}",,,
knightscoop_19931015_39_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-10-15,39,3,小鉢とお椀がくっついた!?,,"{""ホスト"":""福井敏雄, ""探偵"":""北野誠, ""位置"":""奈良県""}",,,
knightscoop_19931022_40_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-10-22,40,1,潜る犬,,"{""ホスト"":""キダ・タロー, ""探偵"":""越前屋俵太, ""位置"":""奈良県生駒市""}",,,
knightscoop_19931022_40_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-10-22,40,2,つくし保育園の七不思議!?,,"{""ホスト"":""キダ・タロー, ""探偵"":""桂小枝, ""位置"":""大阪府堺市""}",,,
knightscoop_19931022_40_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-10-22,40,3,声の印象と実際,,"{""ホスト"":""キダ・タロー, ""探偵"":""清水圭, ""位置"":""愛知県刈谷市""}",,,
knightscoop_19931029_41_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-10-29,41,1,水野はるおラーメンを探せ！,,"{""ホスト"":"", ""探偵"":""立原啓裕, ""位置"":""""}",,,
knightscoop_19931029_41_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-10-29,41,2,一人用カプセルホテルの引き取り手,,"{""ホスト"":"", ""探偵"":""北野誠, ""位置"":""""}",,,
knightscoop_19931029_41_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-10-29,41,3,どんなことに孤独を感じるか,,"{""ホスト"":"", ""探偵"":""越前屋俵太, ""位置"":""""}",,,
knightscoop_19931105_42_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-11-05,42,1,ホーミーを歌いたい,,"{""ホスト"":""若林正人, ""探偵"":""北野誠, ""位置"":""京都市山科区""}",,,
knightscoop_19931105_42_2,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-11-05,42,2,意味の分からないモンゴルの歌,,"{""ホスト"":""若林正人, ""探偵"":""清水圭, ""位置"":""大阪府池田市""}",,,
knightscoop_19931105_42_3,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-11-05,42,3,調査！東京は冷たい？,,"{""ホスト"":""若林正人, ""探偵"":""桂小枝, ""位置"":""大阪府吹田市""}",,,
knightscoop_19931112_43_1,knightscoop,Knight Scoop,探偵!ナイトスクープ,1993-11-12,43,1,幼稚園に怪盗が出た,,"{""ホスト"":""大島渚, ""探偵"":""清水圭, ""位置"":""兵庫県宝塚市""}",,,
